mean,std,abs_mean,iqr,bp_delta,bp_theta,bp_alpha,bp_beta
-2.5431315e-10,0.008751662,0.006856058,0.011416579,0.026263438,0.0067356643,0.0038382043,0.011952748
-1.4305115e-10,0.008952489,0.00691342,0.011070621,0.022869268,0.009610883,0.0057037533,0.013098182
-2.304713e-10,0.009554866,0.007382996,0.011877853,0.03215301,0.008398262,0.0048067532,0.014926107
6.357829e-11,0.009507402,0.007355367,0.0119355135,0.052115504,0.012439543,0.00650283,0.019389153
-1.748403e-10,0.009219012,0.0071969214,0.011762535,0.039411847,0.012383405,0.009101412,0.022824025
3.973643e-11,0.008163203,0.006352201,0.010321048,0.015142577,0.0068055587,0.0056322967,0.016327659
1.1920929e-11,0.008912276,0.0066136466,0.010061581,0.020400936,0.0068731336,0.007931105,0.0161079
1.4305115e-10,0.0085105,0.006582433,0.0105516855,0.014944018,0.0066906726,0.0053394493,0.011596362
-1.5894572e-10,0.008819295,0.006717317,0.0105516855,0.017548153,0.0077581727,0.005792626,0.013688286
0.0,0.008685748,0.0066630067,0.010551686,0.019423319,0.009621148,0.005954691,0.013529164
-6.357829e-11,0.008141623,0.0061793565,0.009686794,0.011150008,0.008306427,0.0054595023,0.013190694
3.1789144e-11,0.008494169,0.006439755,0.010205729,0.025156377,0.009631031,0.0069009396,0.01777289
1.3510386e-10,0.008547969,0.006470667,0.010032751,0.04420719,0.01160355,0.008475596,0.021330494
-3.1789144e-11,0.0077363234,0.0058118766,0.008994879,0.018543774,0.00764002,0.007925672,0.019585397
-1.5894572e-11,0.0078768255,0.005994497,0.009340838,0.0079659615,0.00934382,0.0067400415,0.017081976
6.357829e-11,0.00746,0.005703885,0.009110199,0.015520913,0.00946388,0.005533933,0.016872391
3.1789144e-11,0.009316217,0.0070824586,0.010955302,0.028118486,0.009632319,0.0077727344,0.01977556
9.536743e-11,0.009457541,0.0074648303,0.012569768,0.023496773,0.009345558,0.0071410215,0.01679495
-4.7683715e-11,0.009236938,0.007305632,0.012180567,0.015831392,0.0070657562,0.0058410103,0.012361614
-1.66893e-10,0.0088098375,0.0066126613,0.010205729,0.009453807,0.006797208,0.005145179,0.019899085
-1.2715658e-10,0.009041968,0.0068414,0.0106093455,0.016094988,0.008708611,0.0054657115,0.018158743
-7.947286e-12,0.008321319,0.0064478433,0.010494026,0.021936124,0.007873696,0.007861554,0.012662451
1.5894572e-10,0.0083753355,0.006544084,0.0106093455,0.018700628,0.00583142,0.0053995154,0.013463086
-9.536743e-11,0.008073256,0.006163028,0.009686794,0.025414119,0.008146435,0.00518879,0.009177452
3.973643e-12,0.007830273,0.0059434497,0.009340838,0.019317782,0.008562378,0.0065426175,0.011138911
7.947286e-12,0.008504329,0.006450849,0.009975092,0.014817633,0.0061899032,0.005199442,0.012022672
-4.7683715e-11,0.007989677,0.006208761,0.010277803,0.011933882,0.007238492,0.0069203596,0.0111177005
3.973643e-11,0.010337432,0.007902892,0.012512108,0.017730862,0.0064851264,0.006686536,0.026978947
4.7683715e-11,0.008841902,0.006778327,0.010782324,0.022729438,0.007107621,0.006629164,0.013507452
-2.2252401e-10,0.009054008,0.0069288635,0.011070621,0.019396191,0.0077253776,0.0049555073,0.01404541
1.3510386e-10,0.008770274,0.006463051,0.009802112,0.01657331,0.0070373956,0.0065513006,0.01491195
0.0,0.008021753,0.006145894,0.009686793,0.023043996,0.0076596895,0.0074277776,0.0207822
-1.5894572e-11,0.008474473,0.0063679903,0.009975091,0.015703043,0.0076471996,0.0067637656,0.013812085
0.0,0.008012991,0.0061210655,0.009744453,0.016205093,0.0087794615,0.004045742,0.0117884455
1.2715658e-10,0.009325146,0.0072348444,0.011820195,0.019698767,0.007557955,0.0070309634,0.022964075
1.9073486e-10,0.009150592,0.0070944154,0.011531897,0.022040302,0.0107725365,0.008053929,0.016184768
-1.192093e-10,0.009068925,0.006847809,0.010839984,0.019804636,0.008168151,0.0053906646,0.01417155
4.7683715e-11,0.008861234,0.006671782,0.010378707,0.062434517,0.010897913,0.008755442,0.022234846
-1.2715658e-10,0.009514588,0.007384122,0.0119355135,0.031473324,0.008133807,0.0078106513,0.024400737
9.536743e-11,0.009796581,0.0071110455,0.010551686,0.08207685,0.013418571,0.008298592,0.021905486
1.1126201e-10,0.008264681,0.0062439637,0.009686794,0.032441318,0.0090461355,0.008392343,0.017907947
9.536743e-11,0.008986381,0.0068348246,0.010667005,0.017774748,0.0074915155,0.00667835,0.02239339
1.5894572e-11,0.007776504,0.005740975,0.008764243,0.015752245,0.006467035,0.004331377,0.010907304
7.947286e-11,0.009055591,0.006851471,0.010724664,0.015843667,0.007499617,0.0062553547,0.012596099
7.947286e-12,0.0091804,0.0069654644,0.010782324,0.019205878,0.00738784,0.00659114,0.012495297
2.0662944e-10,0.009159934,0.006854919,0.010436367,0.018614717,0.0072118808,0.0051670056,0.0099247005
7.947286e-12,0.008502806,0.0063745445,0.009629134,0.020754771,0.00821589,0.0049736146,0.010152067
2.3841857e-11,0.008003658,0.0060782623,0.009629134,0.018413762,0.007334077,0.0059638526,0.011744845
-1.1126201e-10,0.008737102,0.00653126,0.009989506,0.023303842,0.007817711,0.005407034,0.011067035
2.5431315e-09,0.050879907,0.038083278,0.050524127,1.9513233,0.055996876,0.012434015,0.014638977
1.9073486e-10,0.00944787,0.006973628,0.010739079,0.04058501,0.010934154,0.008426658,0.020962084
-3.1789144e-11,0.008826177,0.006869884,0.0113012595,0.029073497,0.009678296,0.0073826127,0.021859871
7.947286e-11,0.009551335,0.00724578,0.011142695,0.056251116,0.012307028,0.008782126,0.017280567
1.2715658e-10,0.009065634,0.0069291648,0.011012962,0.026307598,0.019198125,0.0073334808,0.0164692
7.947286e-11,0.0077806823,0.0059350464,0.009513816,0.01084038,0.0069666575,0.004982642,0.015018545
-6.357829e-11,0.008329016,0.0063633686,0.010148069,0.012838829,0.0048778653,0.0056543346,0.014646006
1.4305115e-10,0.008835462,0.00675694,0.010724665,0.01851653,0.007030087,0.0058053373,0.015798012
0.0,0.009205643,0.006928332,0.010667006,0.019161912,0.0074722017,0.00615842,0.015172747
-2.384186e-10,0.009216697,0.0069281016,0.010782324,0.023080243,0.00665005,0.0044564963,0.013779189
-7.947286e-12,0.010098434,0.007354945,0.010912058,0.0438099,0.008255179,0.006737997,0.012169097
3.0517577e-09,0.032527763,0.019907812,0.015640136,0.16545372,0.011408144,0.005192745,0.010782962
4.7683715e-11,0.008307133,0.0062190695,0.009412911,0.015390995,0.0063806716,0.0060530053,0.013459376
-4.7683715e-11,0.008666215,0.0065026763,0.009917432,0.058880866,0.012605986,0.008088999,0.020589618
-1.8278758e-10,0.00893884,0.006907637,0.011200355,0.040012326,0.012837842,0.0067529334,0.014102256
5.5631003e-11,0.008157931,0.0062531615,0.0099174315,0.021341076,0.009753287,0.0047132103,0.010447604
0.0,0.0086985985,0.0066454913,0.010378707,0.022685029,0.009005679,0.005665393,0.016645003
-3.973643e-11,0.009890633,0.0074813394,0.011877853,0.057172373,0.012208937,0.0072540725,0.018424869
7.947286e-11,0.0060992623,0.004701332,0.0076687112,0.0064077466,0.006254647,0.0055888845,0.010037364
2.3841857e-11,0.0066073937,0.005135545,0.0084327,0.022863097,0.008662481,0.0059739123,0.011421801
1.5894572e-11,0.006477234,0.0049338033,0.00789935,0.027814206,0.008691675,0.005955708,0.008825873
-4.7683715e-11,0.00765553,0.005831092,0.009167858,0.0064983675,0.0055895327,0.006057018,0.017535364
1.4305115e-10,0.008449356,0.006526058,0.010667006,0.030069316,0.011280096,0.0055361157,0.013695934
-1.5894572e-11,0.010796855,0.0076845796,0.010782324,0.012482433,0.005345047,0.005021348,0.0216489
-6.357829e-11,0.009596936,0.007167525,0.010955302,0.0616062,0.014747648,0.005820624,0.01420005
-1.5099844e-10,0.008258299,0.0062584807,0.009758867,0.024069924,0.009362123,0.004939664,0.016189726
-3.1789144e-11,0.011142044,0.007023128,0.009917432,0.028253103,0.009098128,0.006073915,0.012838785
-2.026558e-10,0.008809573,0.00677453,0.010724664,0.021035852,0.007026607,0.004937167,0.017763672
0.0,0.008337853,0.006387444,0.010047166,0.024823876,0.009102043,0.006633602,0.016163137
0.0,0.0068086907,0.005128424,0.00795701,0.02194761,0.01151284,0.005555053,0.009690374
-1.1126201e-10,0.008730955,0.006678155,0.010724665,0.017988274,0.008964319,0.0070599206,0.018738344
-7.152558e-11,0.008813718,0.006751643,0.010782324,0.050654795,0.012544426,0.010728799,0.01752258
0.0,0.007658596,0.005911213,0.009513816,0.02114083,0.011392217,0.0057216818,0.016855923
-2.3841857e-11,0.009007723,0.0069259293,0.01112828,0.033854395,0.013153052,0.009857022,0.023144562
2.3841857e-11,0.00824935,0.006326157,0.009975092,0.022342712,0.010135846,0.005542244,0.012458221
1.5894572e-11,0.00790395,0.005982621,0.0092255175,0.021133749,0.008076489,0.00579633,0.011500127
9.536743e-11,0.00896749,0.006792213,0.010667005,0.04928544,0.015255518,0.0072087073,0.023119383
-3.1789144e-11,0.009434949,0.007265339,0.011531897,0.03541024,0.011352137,0.0073023196,0.01748068
-8.742015e-11,0.007858939,0.0060973587,0.0099174315,0.025128935,0.006689784,0.0057143993,0.012599898
-1.5894572e-10,0.009383588,0.007167322,0.01118594,0.02541609,0.011822201,0.0070577604,0.022696266
9.536743e-11,0.008546012,0.0067328126,0.011358919,0.020632906,0.007441971,0.005436729,0.012979644
-1.4305115e-10,0.009036588,0.0070524914,0.011531897,0.030867381,0.00900067,0.004866201,0.013218278
-9.536743e-11,0.008229314,0.0063158143,0.009975091,0.018145114,0.008790364,0.005556957,0.013271857
6.357829e-11,0.008734458,0.0066365735,0.010436367,0.03196602,0.008075512,0.0083459625,0.024649167
1.1126201e-10,0.009176456,0.0071774027,0.0119355135,0.045757372,0.015027514,0.008654353,0.02096998
1.5894572e-11,0.008980497,0.0068596983,0.010955302,0.024283944,0.010120228,0.0066717556,0.014794394
-3.973643e-11,0.008042462,0.0063269036,0.0106093455,0.029417576,0.011541494,0.005624346,0.011227684
4.7683715e-11,0.00933194,0.0071735606,0.0113012595,0.012539834,0.0075357067,0.005627488,0.017475348
-2.3841857e-11,0.008632847,0.0066588237,0.010782324,0.041017663,0.012013303,0.005350247,0.017320836
-1.1126201e-10,0.008536925,0.0066079805,0.010667006,0.025437396,0.008575846,0.0052606375,0.010667582
-7.947286e-11,0.009349248,0.0071611726,0.011474238,0.024057703,0.009886106,0.007772861,0.01419274
7.152558e-11,0.009664609,0.0073606214,0.011647216,0.04151906,0.011996072,0.008750504,0.020748913
6.357829e-11,0.008886734,0.0068718367,0.010912058,0.026168365,0.009054667,0.0052192565,0.011862593
6.357829e-11,0.008220964,0.006343688,0.010378707,0.021476718,0.0106000835,0.0051734424,0.010520333
-3.1789144e-11,0.009985311,0.0077633243,0.012512108,0.022507878,0.010258597,0.0075626825,0.016386203
6.357829e-11,0.0089384485,0.0067470907,0.0105516855,0.023683576,0.0104318755,0.0070565967,0.019995498
-1.8676122e-10,0.009570514,0.0073853782,0.011762535,0.051285658,0.013043589,0.007966639,0.017531384
1.5894572e-11,0.009488523,0.0072843414,0.011531897,0.034651183,0.011848765,0.0055372114,0.01373914
1.192093e-10,0.009488874,0.0070475526,0.010782324,0.02689009,0.0081662405,0.0053853793,0.010027985
-3.1789144e-11,0.0083104605,0.0064046336,0.010032751,0.022300048,0.007262253,0.006510277,0.013459932
-3.973643e-11,0.0092637455,0.007116369,0.0112436,0.036507115,0.008741725,0.0077682976,0.016676622
2.0662944e-10,0.009530598,0.0073861666,0.012050833,0.043448843,0.010314652,0.00521814,0.019068528
-6.357829e-11,0.009581748,0.0075046164,0.012281471,0.03976332,0.013540159,0.0075224093,0.016898982
-1.3510386e-10,0.008733379,0.0066707744,0.010782324,0.022326883,0.009219946,0.0050029354,0.0129353665
-4.7683715e-11,0.009086786,0.0069029746,0.010796739,0.044441584,0.008913178,0.0055316174,0.011413053
7.947286e-11,0.009479993,0.007333763,0.011935514,0.017708443,0.009211049,0.0066894554,0.014219076
-2.0662944e-10,0.010834965,0.008229429,0.012973385,0.014834991,0.005228669,0.009218593,0.016561624
2.384186e-10,0.020430617,0.015308287,0.0224872,0.01832701,0.0072545577,0.015632907,0.036117237
1.3510386e-10,0.006256676,0.0047374503,0.0076110526,0.0066576246,0.0039745932,0.0033313609,0.007825016
3.973643e-11,0.006583748,0.005055617,0.008029084,0.0088348575,0.0052565285,0.00606458,0.012996504
1.5894572e-11,0.008615101,0.006653398,0.010724665,0.04499499,0.007429339,0.0058973357,0.014463023
1.4305115e-10,0.007942709,0.0061920593,0.010205729,0.03167323,0.010495569,0.005064511,0.010829026
-5.5631003e-11,0.009134452,0.0070794984,0.011416579,0.020997614,0.0059859487,0.007968259,0.019695148
4.7683715e-11,0.01449422,0.010178494,0.013780617,0.040300004,0.009555764,0.0067362012,0.024917742
-3.6557515e-10,0.009877759,0.007665711,0.012512109,0.04369146,0.008642743,0.004758754,0.01509599
1.5894572e-11,0.008519304,0.0066807424,0.010897643,0.026501063,0.0094304485,0.0056742863,0.009773437
-1.5894572e-11,0.00865166,0.0067683,0.01112828,0.019138109,0.006743693,0.0047842013,0.012808195
-7.947286e-11,0.009301603,0.007238624,0.011762535,0.02789941,0.0074818823,0.0049292212,0.012237163
6.357829e-11,0.008123652,0.0062673767,0.010047166,0.018357156,0.008798131,0.0042323293,0.009380993
-6.357829e-11,0.016003108,0.010930879,0.014184234,0.02330815,0.0060943207,0.004555301,0.010147396
6.357829e-11,0.00974561,0.007780106,0.013434661,0.028860686,0.006797325,0.0075385873,0.018276893
6.357829e-11,0.008579885,0.00665597,0.010839984,0.03411657,0.009295712,0.00650144,0.019474378
3.1789144e-11,0.009170945,0.0071833986,0.011704875,0.016366921,0.008369551,0.005261341,0.015385114
0.0,0.008965338,0.0070392224,0.011762535,0.01757406,0.0068518124,0.006625206,0.02104971
-2.2252401e-10,0.010634628,0.0081009185,0.01287248,0.056173723,0.009329275,0.0053651826,0.014143703
2.2649765e-10,0.009624103,0.0074675614,0.011993173,0.020169709,0.009196452,0.0047326353,0.01297868
1.9073486e-10,0.008970794,0.0070696697,0.011647216,0.032545306,0.0068431213,0.0056016943,0.010725395
-6.357829e-11,0.009531546,0.0074309097,0.012194982,0.017042473,0.0068102432,0.0046733906,0.010450278
-1.4305115e-10,0.010122542,0.007925087,0.013031044,0.030067163,0.0075653256,0.0049827574,0.014142788
1.5894572e-10,0.009816656,0.0076293843,0.012454449,0.015877841,0.0061091497,0.00429866,0.01123283
-7.947286e-11,0.009102277,0.006963348,0.010897643,0.040181298,0.0056879926,0.0048189857,0.010371567
-1.5894572e-11,0.011092593,0.0085158115,0.013434661,0.0398357,0.010354838,0.005658421,0.014868761
1.9073486e-10,0.010831232,0.008680656,0.014703169,0.041152354,0.008435296,0.0057154084,0.019005572
-2.5431315e-09,0.054595567,0.040109105,0.049255617,1.4488255,0.05761983,0.019100823,0.025267527
-1.2715658e-10,0.009719188,0.007553232,0.01233913,0.037923325,0.008783006,0.00646308,0.019361624
0.0,0.009030585,0.007026141,0.011373334,0.02764543,0.005113457,0.0037049528,0.009686278
7.947286e-11,0.009029327,0.0068580024,0.010782324,0.012825961,0.005018396,0.0028106486,0.007594595
6.357829e-11,0.008269369,0.0064713615,0.0105516855,0.014846173,0.003321045,0.002071192,0.0074484968
7.947286e-11,0.0091367075,0.0072059897,0.0119355135,0.026332818,0.005269426,0.0033562449,0.011361436
-4.7683715e-11,0.009401119,0.007188044,0.011531898,0.01955702,0.0048362366,0.0023663398,0.007784624
1.4305115e-10,0.0075012306,0.0058425507,0.009398497,0.017250134,0.0055532646,0.0038800915,0.0076940856
3.973643e-11,0.01244084,0.009603669,0.015568061,0.012146042,0.0036823137,0.008892346,0.03209949
-7.947286e-11,0.0072020045,0.0055875448,0.008994879,0.0050288006,0.0025820006,0.004314527,0.012295323
7.152558e-11,0.006160098,0.0049173045,0.008245306,0.009560943,0.0021381828,0.0033779435,0.006763715
-4.7683715e-11,0.0060649454,0.004712834,0.0077263713,0.008304243,0.00368038,0.0045429044,0.0078036627
1.5894572e-10,0.014108644,0.008550916,0.009585889,0.0051534395,0.0022018244,0.00628746,0.0073445854
-1.1126201e-10,0.008769098,0.006882529,0.0112436,0.03641611,0.0060964385,0.005377437,0.008656672
-1.748403e-10,0.008710406,0.0066121267,0.010436367,0.083006226,0.0049906923,0.004460555,0.010612385
7.947286e-11,0.007891918,0.006135678,0.010032751,0.03333403,0.0042560683,0.0054695755,0.015985655
7.947286e-11,0.006584522,0.0050943745,0.008187647,0.017916624,0.0050319163,0.003292533,0.006582907
1.9868215e-11,0.009123438,0.0069851456,0.011301259,0.055976216,0.005392552,0.004942196,0.013059851
-1.1126201e-10,0.0073399744,0.00582539,0.009701209,0.019799275,0.006761165,0.0038735704,0.0100895725
9.735426e-11,0.008015767,0.006032066,0.009340837,0.0111404415,0.0040502464,0.0039786785,0.012390374
8.742015e-11,0.007814706,0.005905949,0.009398496,0.01643175,0.0051525976,0.00397053,0.009612763
7.947286e-11,0.008167503,0.0065594255,0.011358919,0.035228744,0.005390583,0.00365497,0.009824502
0.0,0.008544971,0.006678572,0.011070621,0.0477989,0.007575921,0.0039432663,0.008803224
-1.0331472e-10,0.008251113,0.006340171,0.010148069,0.048861135,0.008438201,0.0061095236,0.0133822635
6.357829e-11,0.009013373,0.0071703442,0.012108492,0.033644892,0.007448227,0.0036276148,0.011399996
6.357829e-11,0.008335149,0.0065390617,0.010839984,0.04420582,0.006603144,0.00485665,0.011356081
9.536743e-11,0.008339885,0.006620587,0.011070621,0.036278907,0.00565639,0.0043610977,0.009154914
-3.1789144e-11,0.009777867,0.00750782,0.0119931735,0.03277091,0.004606787,0.0020572306,0.0074086916
3.1789144e-11,0.008663261,0.006680107,0.010897643,0.027953634,0.0070754853,0.0030562417,0.011559612
0.0,0.008179059,0.0063323667,0.010263389,0.034463517,0.005420092,0.004439655,0.015418726
1.9073486e-10,0.009735177,0.0074823033,0.011892268,0.02883843,0.005152493,0.0032646088,0.007949359
-1.748403e-10,0.0086636655,0.0067229634,0.010955302,0.04214746,0.005913411,0.0048748036,0.015991919
-2.3841857e-11,0.0075646443,0.006013417,0.010090411,0.03433122,0.0057202005,0.0022434017,0.006474747
1.2715658e-10,0.009297146,0.007264547,0.011762535,0.02906371,0.006440636,0.0033998482,0.007912391
-6.357829e-11,0.008881123,0.006747751,0.0106093455,0.051796466,0.0064989636,0.0036211777,0.01128915
6.357829e-11,0.0098042935,0.0076797944,0.012685087,0.053098325,0.0060766493,0.0037647688,0.011660484
-7.947286e-11,0.007914793,0.0061719124,0.009917432,0.042870052,0.0070689833,0.0042802603,0.013986494
-9.536743e-11,0.009753255,0.0076590395,0.012800406,0.050504196,0.00957455,0.004836926,0.01573437
-1.1126201e-10,0.009492307,0.007399642,0.012108492,0.06457701,0.005793679,0.006000659,0.018322784
-1.748403e-10,0.009077784,0.007050191,0.011416578,0.057821576,0.007989239,0.006718705,0.017171005
-3.1789144e-11,0.009944963,0.007915404,0.013261681,0.041135326,0.0058396733,0.0051090107,0.017584149
1.0331472e-10,0.009674914,0.0074717063,0.011877854,0.03941178,0.0060828654,0.003283882,0.010294308
-6.357829e-11,0.009668812,0.0074446574,0.011935514,0.022058934,0.0043373895,0.00557847,0.023227978
8.742015e-11,0.0076449667,0.006057073,0.010263388,0.015044408,0.004312634,0.0021202217,0.0033161612
9.536743e-11,0.009006397,0.007001708,0.011589557,0.03488692,0.005233183,0.0027292497,0.008608133
-7.947286e-11,0.008880351,0.0069298674,0.011301259,0.04266755,0.005114026,0.003476473,0.010451872
-4.7683715e-11,0.008227087,0.006490467,0.010782324,0.02419248,0.007987599,0.004243108,0.0154008325
1.4305115e-10,0.0071802805,0.0056282575,0.009513816,0.024419826,0.00455033,0.0027849828,0.007358706
-1.2715658e-10,0.008366087,0.0066096215,0.010897643,0.027395723,0.0050875815,0.0029919948,0.007834603
1.748403e-10,0.0079980185,0.006425407,0.010969717,0.033290245,0.005006209,0.0028356956,0.0076088947
1.2715658e-10,0.009498829,0.007593978,0.013031044,0.08709469,0.007821718,0.0040151672,0.009210098
-1.5894572e-11,0.00888135,0.0069338186,0.0112435995,0.02808055,0.005124856,0.0027176295,0.007579886
3.1789144e-11,0.008209243,0.00641323,0.010436367,0.038472872,0.006486284,0.002256884,0.006045298
-4.7683715e-11,0.0099400785,0.007859271,0.013045459,0.07216539,0.0066579487,0.0031748908,0.010668419
1.2715658e-10,0.009335416,0.007272331,0.012050833,0.053287633,0.0055669732,0.0059440737,0.012143358
1.5894572e-11,0.008494127,0.006729021,0.0112436,0.06283281,0.006783382,0.002434776,0.0080682505
4.7683715e-11,0.008885666,0.007112053,0.012050833,0.03532344,0.005136286,0.0025356063,0.0065195425
3.0517577e-09,0.05139875,0.036302157,0.038761586,1.1802099,0.06384816,0.020587789,0.03141544
3.8146972e-10,0.011756094,0.008802154,0.013261681,0.050867535,0.0053191455,0.0032536765,0.0066810693
-1.5894572e-10,0.011514678,0.00892044,0.014241893,0.07742904,0.010794732,0.0045362017,0.009498712
7.947286e-11,0.010161423,0.007967712,0.013146363,0.06685651,0.0078469785,0.0047728494,0.013865914
1.5894572e-11,0.010717555,0.008449795,0.01414099,0.057085376,0.009368191,0.005642569,0.013360724
1.5258789e-09,0.029644698,0.019077836,0.020180821,0.32139876,0.01166139,0.008225328,0.0119111845
-1.5894572e-10,0.009946477,0.007937116,0.013449075,0.026867766,0.009465885,0.0044730557,0.009298196
1.1126201e-10,0.010621125,0.008381774,0.0140112545,0.082703136,0.011302256,0.0068046767,0.01810117
4.7683715e-11,0.010613059,0.008386278,0.014299552,0.04738587,0.007918882,0.0046383715,0.01162019
3.1789144e-11,0.008728113,0.0067242817,0.010724664,0.06230894,0.0075733587,0.003159598,0.011322965
-1.4305115e-10,0.009551057,0.007519233,0.012238226,0.02085755,0.005479959,0.0032401823,0.0063052056
-6.357829e-11,0.008728044,0.006788988,0.010897643,0.018965846,0.009689931,0.0059737116,0.011526636
8.742015e-11,0.008784495,0.006675346,0.010681421,0.06427614,0.010505222,0.0049123275,0.010855788
-3.1789144e-11,0.008453418,0.006597173,0.010796739,0.022052724,0.0064022043,0.0035328583,0.010002602
-1.5894572e-10,0.009339776,0.0072245426,0.011820195,0.029086258,0.009314292,0.0056464565,0.012798114
9.536743e-11,0.010202109,0.007963154,0.013031043,0.057591867,0.00767784,0.0046306066,0.01360777
-6.357829e-11,0.009894222,0.007841984,0.013088703,0.046826128,0.009098806,0.0052199103,0.011676024
-6.357829e-11,0.011126343,0.008587899,0.013838276,0.019890042,0.005973398,0.0068539972,0.0262595
1.4305115e-10,0.009514268,0.0073642717,0.0119355135,0.033622842,0.006677555,0.00334484,0.0077221002
-2.3841857e-11,0.010890033,0.008536767,0.014241893,0.06536181,0.015139464,0.0064826524,0.0206941
-2.5431315e-10,0.010174644,0.007901068,0.013146362,0.02395707,0.008870511,0.011865785,0.018768229
6.357829e-11,0.009564164,0.007276881,0.011647216,0.011469967,0.004371957,0.01117401,0.020676237
1.5894572e-11,0.010804432,0.0082500195,0.012512108,0.02669912,0.0031734619,0.008509118,0.014193097
1.2715658e-10,0.019358149,0.01159591,0.01135892,0.015439068,0.0030156118,0.0069372277,0.00945664
-1.9073486e-10,0.020981954,0.014608175,0.01908529,0.05247823,0.0036815314,0.009521618,0.01313074
3.8146972e-10,0.019508414,0.01338507,0.016029337,0.023819812,0.0045139296,0.0071006487,0.014921928
2.5431315e-10,0.01307851,0.010009448,0.0157987,0.039716937,0.008028656,0.0030705484,0.0105155045
-9.536743e-11,0.009203442,0.0070684813,0.0112436,0.03431472,0.006540176,0.006692269,0.0097430935
0.0,0.009187379,0.0070206495,0.0112436,0.021079237,0.005840684,0.006103286,0.009137269
3.1789144e-11,0.008391794,0.006578874,0.010897643,0.027913962,0.0050469507,0.0074331267,0.012626567
3.1789144e-11,0.006614562,0.0046604625,0.0069767977,0.003877126,0.007045162,0.006081372,0.008562632
6.357829e-11,0.013825147,0.010487363,0.016029336,0.025405563,0.0052834046,0.006811106,0.0133934375
-1.1126201e-10,0.011794846,0.009136899,0.01453019,0.05832173,0.00583802,0.004986109,0.013034917
6.357829e-11,0.009943137,0.007477843,0.011416579,0.027254652,0.0058898395,0.006947802,0.013584678
3.1789144e-11,0.0081925485,0.0064075114,0.010393122,0.028271189,0.0065793796,0.006139875,0.011310343
-6.357829e-11,0.00927246,0.007053232,0.010955302,0.042685974,0.007199155,0.0045425636,0.012125394
1.2715658e-10,0.01225988,0.009611562,0.015568061,0.036672115,0.0069875205,0.009613128,0.019773485
2.861023e-10,0.012976646,0.009910022,0.015741039,0.04175892,0.0067024995,0.010585984,0.03255792
-4.4504803e-10,0.015194884,0.010892783,0.01562572,0.041879866,0.009846856,0.014070988,0.039955385
-2.5629998e-10,0.010623462,0.007827611,0.011661631,0.073902465,0.0053599197,0.011209209,0.014286934
-1.2715658e-10,0.015864624,0.012154863,0.019388003,0.09391522,0.0072987936,0.011519721,0.03720182
6.357829e-11,0.014177091,0.010781447,0.017009549,0.07559729,0.010823072,0.00896886,0.052789282
-2.7020772e-10,0.012704734,0.009140871,0.0133193415,0.03630688,0.010544903,0.0065060817,0.0109263975
2.2252401e-10,0.011743772,0.009079299,0.014760828,0.03834153,0.006336643,0.013688853,0.030502226
2.2252401e-10,0.009310037,0.0068252226,0.010263389,0.0108646145,0.0041966494,0.0064803697,0.010600623
-6.357829e-11,0.0059417044,0.0045872345,0.007553393,0.006507757,0.0057356623,0.0073562916,0.007315041
3.1789144e-11,0.0075995773,0.0057594087,0.008821901,0.038624402,0.006099135,0.0053747003,0.00760246
1.2715658e-10,0.0058929543,0.004585819,0.007438074,0.0073166233,0.006800709,0.008230515,0.00880254
6.357829e-11,0.005534161,0.004264296,0.0069767977,0.005075917,0.0071208044,0.008809614,0.0096708285
-7.549922e-11,0.006611914,0.0048769186,0.007438074,0.008122425,0.005662713,0.007921236,0.009220906
3.1789144e-11,0.005382879,0.0041918703,0.006861479,0.00550715,0.004982648,0.0059294733,0.0078000245
-1.5894572e-11,0.0062586004,0.004840734,0.0077263713,0.005692088,0.0074478686,0.0090575125,0.008534227
-3.1789144e-11,0.005686571,0.004422807,0.0072650956,0.0055879983,0.008538585,0.008914321,0.008349652
-1.1126201e-10,0.005488849,0.004198499,0.00674616,0.005565132,0.007084887,0.0064379955,0.008458864
4.7683715e-11,0.0068370216,0.005139671,0.007798446,0.018121602,0.0067120576,0.008751255,0.013265257
-4.7683715e-11,0.0051025418,0.0039480045,0.006400203,0.004946413,0.005514556,0.0095427185,0.0073115407
2.3841857e-11,0.0045585646,0.0034448314,0.005376747,0.0059218123,0.005913804,0.004727204,0.005544935
-4.3710074e-11,0.0045415126,0.0034782644,0.005708289,0.004043611,0.0051376303,0.005870691,0.00583831
4.7683715e-11,0.004642625,0.0035071736,0.005492066,0.0044759074,0.005170535,0.0076122675,0.0065811765
0.0,0.0050562606,0.003960722,0.006573181,0.0037994392,0.0050717103,0.007047564,0.0059250714
-5.960465e-11,0.0048190523,0.0037369293,0.006111906,0.0057891007,0.0041558505,0.006293592,0.006899417
-3.973643e-11,0.0047115395,0.0036124613,0.005823608,0.005526814,0.004908093,0.004463462,0.0071647787
-7.549922e-11,0.0050173565,0.003816659,0.006054246,0.005641344,0.00615764,0.0033602302,0.005722387
-1.0331472e-10,0.0048005376,0.003755964,0.006284884,0.0038162402,0.00495045,0.008041235,0.007697187
-6.357829e-11,0.005011928,0.0038235555,0.006054246,0.0052679135,0.0061502936,0.0057899314,0.008552873
-2.3841857e-11,0.005235791,0.0040545813,0.006515522,0.0061444645,0.00466435,0.005121856,0.009405484
